taxid	has_assembly	has_annotation	has_reads	genome_size	gc_content
2896057	0	0	1		
2896058	0	0	1		
2896059	0	0	1		
2896060	0	0	1		
2896061	0	0	1		
2896062	0	0	1		
2896063	0	0	1		
2896064	0	0	1		
2896065	0	0	1		
2896066	0	0	1		
2896067	0	0	1		
2896068	0	0	1		
2896069	0	0	1		
2896070	0	0	1		
2896071	0	0	1		
2896073	0	0	1		
2896074	0	0	1		
2896075	0	0	1		
2896076	0	0	1		
2896077	0	0	1		
2896078	0	0	1		
2896079	0	0	1		
2896080	0	0	1		
2896081	0	0	1		
2896251	0	0	1		
2896252	0	0	1		
2896277	0	0	1		
2896278	0	0	1		
2896643	1	0	1	74479813	40
2896723	0	0	1		
2897299	1	1	1	222699550	34.5
2897411	1	0	0	154834975	36
2897819	1	0	0	11908917	51.5
2897820	1	0	0	11974810	35
2897833	1	0	0	47674442	52
2898037	0	0	1		
2898038	0	0	1		
2898042	0	0	1		
2898043	0	0	1		
2898045	0	0	1		
2898046	0	0	1		
2898052	0	0	1		
2898081	1	0	0	39170259	49.5
2898082	1	1	0	36411897	49.5
2898083	1	1	0	32448670	53.5
2898095	1	0	0	1404006152	30.5
2898241	0	0	1		
2898242	0	0	1		
2898243	0	0	1		
2898271	0	0	1		
2898424	1	1	0	17488867	50.5
2898425	1	1	0	45899647	52
2898426	1	0	0	52158747	43
2898453	1	1	0	39445691	51
2898544	1	1	1	51460811	51
2898545	1	1	1	56318919	48.5
2898757	1	0	1	957824389	35
2898758	1	0	0	1007750739	35
2898759	1	0	0	1069548688	35
2898760	0	0	1		
2898761	1	0	1	669865430	35
2898762	1	0	1	728989011	35
2898763	1	0	1	717717986	35
2899117	1	0	0	51575518	57.5
2899146	1	0	0	44386281	56.5
2899277	1	0	0	388875744	39
2899536	0	0	1		
2899537	0	0	1		
2899552	0	0	1		
2899553	0	0	1		
2899554	0	0	1		
2899555	0	0	1		
2899556	0	0	1		
2899557	0	0	1		
2899558	0	0	1		
2899559	0	0	1		
2899560	0	0	1		
2899561	0	0	1		
2899562	0	0	1		
2899564	0	0	1		
2899566	0	0	1		
2899568	0	0	1		
2899569	0	0	1		
2899570	0	0	1		
2899571	0	0	1		
2899572	0	0	1		
2899573	0	0	1		
2899575	0	0	1		
2899576	0	0	1		
2899577	0	0	1		
2899582	0	0	1		
2899584	0	0	1		
2899876	0	0	1		
2900135	0	0	1		
2900481	0	0	1		
2900482	0	0	1		
2900483	0	0	1		
2900484	0	0	1		
2900485	0	0	1		
2900491	0	0	1		
2900493	0	0	1		
2900494	0	0	1		
2900495	0	0	1		
2900496	0	0	1		
2900497	0	0	1		
2900498	0	0	1		
2900700	0	0	1		
2901174	1	0	0	1396189010	44
2901197	1	0	0	23628602	44.5
2901242	1	1	0	44403351	55
2901243	1	1	0	29822407	51
2901249	1	1	0	21415055	54.5
2901252	1	1	0	30000181	52
2901253	1	1	0	49414577	59
2901279	1	0	0	1607099749	41
2901322	0	0	1		
2901327	0	0	1		
2901388	1	0	0	265835997	29.5
2902008	0	0	1		
2902111	0	0	1		
2902216	0	0	1		
2902605	1	1	1	41285890	42.5
2902608	1	0	0	562595078	38
2902755	1	0	0	23958011	48
2902760	0	0	1		
2902963	0	0	1		
2903220	1	1	0	54660202	40
2903221	1	1	0	29798617	49
2903222	1	1	0	37072067	46
2903223	1	1	0	26732002	51
2904030	0	0	1		
2904160	0	0	1		
2904161	0	0	1		
2904162	0	0	1		
2904290	1	0	1	572689865	48.5
2904454	1	1	0	497862038	34.5
2904541	0	0	1		
2904579	0	0	1		
2904580	0	0	1		
2904581	0	0	1		
2904732	0	0	1		
2904765	1	0	0	628245299	41.5
2904841	1	0	0	33807891	52.5
2904842	1	0	0	36074356	51.5
2904843	1	0	0	34476982	52.5
2905118	0	0	1		
2905135	1	0	0	1266431896	40
2905217	1	0	0	2631985878	41
2905369	0	0	1		
2905653	1	1	1	71079107	49.5
2905654	1	1	1	63075516	50
2905655	1	1	1	68275875	49.5
2905663	0	0	1		
2905665	1	1	0	52445507	49.5
2905841	1	0	0	207607819	41.5
2905842	1	0	0	180415765	34
2905843	1	0	0	319979791	38
2905844	1	0	0	258688745	39
2905845	1	0	0	180114717	39.5
2905846	1	0	0	142095301	41
2905847	1	0	0	215281546	30
2905848	1	0	0	132704714	40.5
2905849	1	0	0	248495795	37.5
2905850	1	0	0	342835498	37.5
2905851	1	0	0	415502403	46
2905852	1	0	0	270385590	34
2905853	1	0	0	468369650	39
2905855	1	0	0	337318780	38.5
2905857	1	0	0	307837111	36
2905919	1	0	0	549573573	47.5
2905937	1	1	0	24202225	51.5
2905938	1	1	0	27853102	47
2905939	1	1	0	30643944	50
2905994	1	0	1	785385750	38.5
2906012	0	0	1		
2906013	0	0	1		
2906014	0	0	1		
2906015	0	0	1		
2906016	0	0	1		
2906017	0	0	1		
2906018	0	0	1		
2906019	0	0	1		
2906079	1	0	0	39554719	51.5
2906288	1	0	0	1684972750	38.5
2906646	1	0	0	36440381	45
2906772	1	0	0	29215979	47.5
2906790	1	0	0	1238090346	42
2907141	0	0	1		
2907234	0	0	1		
2907237	0	0	1		
2907238	1	0	0	27806316	53
2907391	0	0	1		
2907785	1	0	0	29301793	54
2907854	0	0	1		
2908012	0	0	1		
2908013	0	0	1		
2908285	1	0	0	9869218	52
2909272	0	0	1		
2909292	0	0	1		
2909329	1	0	1	271058753	38
2909431	0	0	1		
2909439	0	0	1		
2909454	0	0	1		
2909528	0	0	1		
2909583	1	0	0	19925548	60
2909616	0	0	1		
2909684	1	0	0	1899286052	42.5
2909834	1	0	0	96931313	42.5
2909984	0	0	1		
2909985	0	0	1		
2909989	0	0	1		
2910170	0	0	1		
2910475	1	0	1	910047438	40.5
2911012	0	0	1		
2911013	0	0	1		
2911014	0	0	1		
2911015	0	0	1		
2911016	0	0	1		
2911017	0	0	1		
2911018	0	0	1		
2911019	0	0	1		
2911020	0	0	1		
2911021	0	0	1		
2911022	0	0	1		
2911023	0	0	1		
2911024	0	0	1		
2911025	0	0	1		
2911026	0	0	1		
2911027	0	0	1		
2911028	0	0	1		
2911076	1	0	0	34365290	51
2911133	1	0	0	1260056813	41.5
2911190	0	0	1		
2911325	0	0	1		
2911327	0	0	1		
2911573	0	0	1		
2911574	0	0	1		
2911648	0	0	1		
2911658	1	0	1	569223475	27
2912034	0	0	1		
2912269	0	0	1		
2912278	0	0	1		
2912279	0	0	1		
2912280	0	0	1		
2912524	0	0	1		
2912563	1	1	1	508023220	35
2912585	1	0	1	599257890	36
2913085	1	0	0	18802921	54.5
2913141	0	0	1		
2913482	0	0	1		
2913487	0	0	1		
2913522	1	0	0	32989275	45.5
2913606	0	0	1		
2913607	0	0	1		
2913902	0	0	1		
2913914	0	0	1		
2913915	0	0	1		
2913916	0	0	1		
2913917	0	0	1		
2913918	0	0	1		
2913919	0	0	1		
2913920	0	0	1		
2913921	0	0	1		
2913922	0	0	1		
2913923	0	0	1		
2913924	0	0	1		
2913927	0	0	1		
2913930	0	0	1		
2913933	0	0	1		
2914000	0	0	1		
2915461	0	0	1		
2915474	0	0	1		
2915788	0	0	1		
2915789	0	0	1		
2915791	0	0	1		
2915792	0	0	1		
2915793	0	0	1		
2915794	0	0	1		
2915795	0	0	1		
2915796	0	0	1		
2915798	0	0	1		
2915800	0	0	1		
2915803	0	0	1		
2915804	0	0	1		
2915823	1	0	0	207009114	38.5
2915909	0	0	1		
2915910	0	0	1		
2915911	0	0	1		
2915912	0	0	1		
2915913	0	0	1		
2915914	0	0	1		
2915933	0	0	1		
2915938	0	0	1		
2916467	1	0	1	42526372	42.5
2916541	0	0	1		
2916542	0	0	1		
2916543	0	0	1		
2916544	0	0	1		
2916545	0	0	1		
2916546	0	0	1		
2916547	0	0	1		
2916548	0	0	1		
2916549	0	0	1		
2916550	0	0	1		
2916551	0	0	1		
2916552	0	0	1		
2916553	0	0	1		
2916554	0	0	1		
2916635	0	0	1		
2916761	1	0	0	1785383892	43.5
2916798	1	0	1	2586353586	36.5
2916800	0	0	1		
2917703	1	0	0	1714001480	43.5
2917722	0	0	1		
2917766	1	0	0	31443167	52
2917767	1	1	0	33573984	51
2917773	1	0	0	303450838	36
2918053	1	0	1	618132567	38
2918519	1	1	0	23023557	47
2918520	1	1	0	25964033	49.5
2918522	1	1	0	26506769	48
2918822	1	0	0	58320514	46
2918823	1	0	0	35760920	45.5
2918826	1	0	0	41598741	55
2918857	1	0	0	1108667104	41.5
2918883	1	1	1	29553547	39
2918886	1	1	1	2970496992	44
2918936	1	0	0	23186897	53
2919305	0	0	1		
2919430	1	0	1	2263653345	33.5
2919603	1	0	0	15696870	60.5
2919604	1	0	0	49327326	58
2919605	1	0	0	45794930	57.5
2919637	0	0	1		
2919650	1	0	0	1469146666	42
2919868	0	0	1		
2919890	0	0	1		
2920201	1	0	0	1494882515	42
2920202	1	0	0	1469146666	42
2920506	0	0	1		
2920996	1	0	0	33191239	48.5
2921200	1	0	0	777511060	39.5
2921223	1	1	1	697452952	32
2921224	1	0	0	738372295	32.5
2921314	1	0	1	138452083	31
2922058	1	0	0	1723475634	37
2922060	1	0	0	218598667	36.5
2922061	1	1	1	3927816710	40
2922063	1	0	1	417571978	41
2922068	1	0	0	1009999867	35.5
2922074	1	1	1	405998920	36
2922075	1	0	1	420274689	38
2922079	1	1	0	253866627	40.5
2922083	1	0	0	880302127	38.5
2922177	1	0	0	707843553	39.5
2922361	1	0	0	12791181	48.5
2922363	1	0	0	25810140	38.5
2922365	1	0	0	13916888	36
2922386	1	0	1	3077763	29
2922389	1	0	0	5763272	34.5
2922390	1	0	0	19343661	36.5
2922392	1	0	0	17418569	32.5
2922910	0	0	1		
2922911	1	0	0	1481470071	41.5
2922942	1	0	0	335758745	41
2922986	0	0	1		
2923028	1	0	0	22696350	58.5
2923029	1	0	0	23191794	59
2923095	0	0	1		
2923248	0	0	1		
2923275	1	0	0	486054230	36
2923287	1	0	0	11397568	54
2923383	0	0	1		
2923390	0	0	1		
2923391	0	0	1		
2923393	0	0	1		
2923394	0	0	1		
2923395	0	0	1		
2923396	0	0	1		
2923397	0	0	1		
2923444	0	0	1		
2923446	0	0	1		
2923452	0	0	1		
2923467	0	0	1		
2924871	0	0	1		
2924933	1	0	0	514221667	39.5
2925007	1	0	0	11264305905	38
2925009	0	0	1		
2925193	0	0	1		
2925319	1	0	0	17154651	47
2925341	0	0	1		
2925353	1	0	0	71558805	41.5
2925398	0	0	1		
2925399	0	0	1		
2925404	0	0	1		
2925415	0	0	1		
2925417	0	0	1		
2925418	0	0	1		
2926341	1	1	1	143918344	32
2926464	1	0	1	40153731	47.5
2926555	0	0	1		
2926562	0	0	1		
2926614	0	0	1		
2926718	1	0	0	106201437	31.5
2926719	1	0	0	234823320	35.5
2926721	1	0	0	562712985	31
2926725	1	0	0	263556048	34
2926726	1	0	0	146730324	39
2926727	1	0	0	250688664	36.5
2926728	1	0	0	332598452	37
2926729	1	0	0	78134406	33.5
2926730	1	0	0	183127289	41
2926731	1	0	0	367321567	37.5
2926732	1	0	0	219713522	37
2926734	1	0	0	253449384	36.5
2926737	1	0	0	295533189	37.5
2926739	1	0	0	319917047	41
2926741	1	0	0	210643881	37.5
2926751	1	0	0	234920214	36
2926752	1	0	0	259269182	34
2926753	1	0	0	258828956	33
2926807	1	0	0	49491724	53
2927234	0	0	1		
2927792	1	0	0	1236168887	41
2927795	0	0	1		
2927846	0	0	1		
2927847	0	0	1		
2927848	0	0	1		
2927849	0	0	1		
2927850	0	0	1		
2927851	0	0	1		
2927852	0	0	1		
2927853	0	0	1		
2927854	0	0	1		
2927856	0	0	1		
2927857	0	0	1		
2927858	0	0	1		
2927859	0	0	1		
2927860	0	0	1		
2927861	0	0	1		
2927863	0	0	1		
2927865	0	0	1		
2927866	0	0	1		
2927867	0	0	1		
2927868	0	0	1		
2927869	0	0	1		
2927870	0	0	1		
2927871	0	0	1		
2927872	0	0	1		
2927873	0	0	1		
2927881	0	0	1		
2928099	0	0	1		
2928100	0	0	1		
2928255	0	0	1		
2928332	1	0	1	521776093	38
2928380	1	0	0	59665063	40
2928630	0	0	1		
2928693	0	0	1		
2928694	0	0	1		
2928731	0	0	1		
2928765	0	0	1		
2929483	0	0	1		
2929574	1	0	0	44196392	47
2929575	1	0	0	33143880	52.5
2929635	0	0	1		
2929745	0	0	1		
2929754	0	0	1		
2929759	0	0	1		
2929935	1	0	0	36604648	51.5
2930371	0	0	1		
2930381	1	0	0	1035214094	38.5
2930419	0	0	1		
2930458	1	0	0	1035398499	41.5
2930470	0	0	1		
2930471	0	0	1		
2930472	0	0	1		
2930473	0	0	1		
2930474	0	0	1		
2930475	0	0	1		
2930476	0	0	1		
2930478	0	0	1		
2930479	0	0	1		
2930480	0	0	1		
2930579	1	0	0	1035403694	35.5
2930585	0	0	1		
2931109	0	0	1		
2931362	0	0	1		
2931363	0	0	1		
2931986	0	0	1		
2932088	1	0	0	1832880701	32.5
2932460	1	0	1	28931122	51
2932746	1	0	0	11144167	55
2934010	0	0	1		
2934155	0	0	1		
2934166	0	0	1		
2934167	0	0	1		
2934168	0	0	1		
2934169	1	1	0	74591983	46
2934178	1	1	1	72812806	50
2934179	1	0	1	125027277	44.5
2934180	1	0	1	99056924	42
2934182	1	1	1	1900507057	36
2934185	1	0	1	373079542	38.5
2934186	1	0	1	48538797	45.5
2934189	1	1	1	165493796	51
2934190	0	0	1		
2934214	0	0	1		
2934279	0	0	1		
2935016	0	0	1		
2935027	0	0	1		
2935095	0	0	1		
2935469	0	0	1		
2935471	0	0	1		
2935761	1	1	1	339899722	36.5
2935777	0	0	1		
2936289	0	0	1		
2936306	1	0	1	1527890470	42.5
2936482	1	0	0	536308962	42.5
2936604	1	0	1	39658767	42.5
2936643	0	0	1		
2936736	0	0	1		
2936820	1	0	0	37348570	50
2936821	0	0	1		
2937035	0	0	1		
2937036	0	0	1		
2937037	0	0	1		
2937038	0	0	1		
2937290	0	0	1		
2937291	0	0	1		
2937293	0	0	1		
2937316	0	0	1		
2937334	1	0	0	317345701	35
2937335	1	0	0	395793325	31.5
2937337	1	0	0	240822094	36
2937338	1	0	0	207096258	36.5
2937339	1	0	0	270073657	42
2937340	1	0	0	269787911	41.5
2937341	1	0	0	236186530	39
2937342	1	0	0	297010098	39
2937343	1	0	0	225915430	39
2937344	1	0	0	242901863	39
2937421	1	0	0	17194225	49
2937422	1	0	0	19669281	51.5
2937423	1	0	0	19673359	51.5
2937424	1	0	0	20532236	53.5
2937425	1	0	0	14299923	46.5
2937426	1	0	0	19880534	53
2937427	1	0	0	17327004	49
2937428	1	0	0	16875942	53.5
2937429	1	0	0	26086834	50.5
2937986	0	0	1		
2938339	1	0	0	51071855	53
2938358	0	0	1		
2938806	0	0	1		
2938964	0	0	1		
2939099	0	0	1		
2939227	0	0	1		
2939271	1	0	0	48144259	51.5
2939378	1	1	1	1036256795	42
2939398	1	1	0	26383710	50.5
2939399	1	1	0	27566375	48.5
2939400	1	1	0	22580152	50.5
2939402	1	1	0	21027630	48.5
2939403	1	1	0	25042950	51
2939404	1	1	0	19153013	59.5
2939405	1	1	0	21448137	50
2939406	1	1	0	37362501	41
2939407	1	1	0	33481147	49.5
2939408	1	1	0	18949775	51
2939410	1	1	0	20598527	54.5
2939412	1	1	0	22139998	53
2939444	0	0	1		
2939468	0	0	1		
2939513	1	0	0	33859855	58
2939514	1	0	0	34160464	58
2939515	1	0	0	31915486	55.5
2939516	1	0	0	32233358	57.5
2939517	1	0	0	34873724	56.5
2939518	1	0	0	33979487	54.5
2939519	1	0	0	33967495	54.5
2939520	1	0	0	45176577	64
2939521	1	0	0	45199702	64
2939522	1	0	0	20090236	60
2939523	1	0	0	20091665	60
2939524	1	0	0	21636965	49.5
2939525	1	0	0	21638468	49.5
2939526	1	0	0	21642952	49.5
2939527	1	0	0	21658171	49.5
2939528	1	0	0	19387214	54
2939529	1	0	0	19038063	54
2939530	1	0	0	18629844	54
2939531	1	0	0	41536050	44.5
2939532	1	0	0	13175531	30.5
2939533	1	0	0	31086147	50.5
2939534	1	0	0	34934587	43.5
2939535	1	0	0	45142258	48.5
2939537	1	0	0	32098997	59.5
2939538	1	0	0	32061115	59.5
2939539	1	0	0	32041537	59.5
2939540	1	0	0	32068340	59.5
2939541	1	0	0	32070009	59.5
2939542	1	0	0	20224578	60.5
2939543	1	0	0	18521032	61.5
2939544	1	0	0	12338913	48.5
2939545	1	0	0	10698156	51
2939547	1	0	0	30407125	54
2939548	1	0	0	33656575	58
2939549	1	0	0	33672546	58
2939550	1	0	0	29304674	57.5
2939551	1	0	0	28267595	48
2939552	1	0	0	28262224	48
2939553	1	0	0	32451483	53.5
2939554	1	0	0	23566371	63
2939555	1	0	0	21952620	58
2939556	1	0	0	21953332	58
2939557	1	0	0	19951989	41
2939558	1	0	0	19964995	41
2939559	1	0	0	23000093	28
2939601	1	0	1	293085176	32
2939671	0	0	1		
2939672	0	0	1		
2939673	0	0	1		
2940214	1	0	0	65568721	49.5
2940235	0	0	1		
2940258	0	0	1		
2940259	0	0	1		
2940292	1	0	0	2303480078	45
2940321	1	0	0	49947980	50
2940322	1	0	0	50054938	50
2940323	1	0	0	50621621	50
2940324	1	0	0	44549138	48.5
2940325	1	0	0	33263517	52.5
2940326	1	0	0	33953665	50.5
2940327	1	0	0	34720046	50
2940328	1	0	0	33680840	50
2940329	1	0	0	33644265	50.5
2940330	1	0	0	34023850	50
2940331	1	0	0	34494604	50
2940332	1	0	0	36382558	50
2940333	1	0	0	35579069	50
2940334	1	0	0	36431568	49.5
2940335	1	0	0	25992996	49
2940336	1	0	0	25806729	49
2940337	1	0	0	25781678	49
2940338	1	0	0	26022687	49
2940339	1	0	0	25547250	49
2940340	1	0	0	25786915	49
2940341	1	0	0	25588752	49
2940342	1	0	0	41245004	51
2940343	1	0	0	30790414	50.5
2940344	1	0	0	30421393	50.5
2940345	1	0	0	30505107	50.5
2940346	1	0	0	30951873	50.5
2940347	1	0	0	29949327	50.5
2940348	1	0	0	31141126	50.5
2940349	1	0	0	40239996	48
2940350	1	0	0	35144504	48.5
2940351	1	0	0	27695660	51
2940352	1	0	0	33728083	48.5
2940353	1	0	0	33633690	47
2940354	1	0	0	35401712	46.5
2940355	1	0	0	34770149	46.5
2940356	1	0	0	34714567	46.5
2940357	1	0	0	34879448	46.5
2940358	1	0	0	34746589	46.5
2940359	1	0	0	34806200	46.5
2940360	1	0	0	34594379	46.5
2940361	1	0	0	34461311	46.5
2940362	1	0	0	35032352	46
2940363	1	0	0	32900204	46.5
2940364	1	0	0	33681611	45
2940365	1	0	0	34271254	47
2940366	1	0	0	34240689	47
2940367	1	0	0	35045590	46.5
2940368	1	0	0	35331725	46.5
2940369	1	0	0	33878408	47.5
2940370	1	0	0	34671233	47
2940371	1	0	0	27704390	47
2940372	1	0	0	28879243	45.5
2940373	1	0	0	29277153	45
2940374	1	0	0	29383702	47.5
2940375	1	0	0	29457564	47.5
2940376	1	0	0	29540058	47.5
2940377	1	0	0	29264059	47.5
2940378	1	0	0	34074703	47
2940379	1	0	0	34547555	46.5
2940380	1	0	0	34365256	46.5
2940381	1	0	0	23758296	49.5
2940382	1	0	0	33073772	51
2940383	1	0	0	10617900	55.5
2940384	1	0	0	10642102	55.5
2940385	1	0	0	10641513	55.5
2940386	1	0	0	10639567	55.5
2940387	1	0	0	10637215	55.5
2940388	1	0	0	10640328	55.5
2940389	1	0	0	10640586	55.5
2940390	1	1	0	62965231	46
2940393	1	0	0	33771355	51
2940394	1	0	0	34244541	51
2940395	1	0	0	33774396	51
2940396	1	0	0	33528687	50
2940397	1	0	0	33620165	50.5
2940398	1	0	0	34532075	50
2940399	1	0	0	34494428	50
2940400	1	0	0	33839119	50
2940401	1	0	0	33541015	50
2940402	1	0	0	33458877	50
2940403	1	0	0	33789765	50
2940404	1	0	0	34477307	50
2940405	1	0	0	34896949	50
2940406	1	0	0	33454618	50
2940407	1	0	0	33643979	50
2940408	1	0	0	33818669	50
2940409	1	0	0	34895846	50
2940410	1	0	0	34486824	50
2940411	1	0	0	34734933	50
2940412	1	0	0	34757653	50
2940413	1	0	0	33613780	50
2940414	1	0	0	34565978	50
2940415	1	0	0	32947211	50.5
2940416	1	0	0	35891085	50
2940417	1	0	0	34397072	50
2940418	1	0	0	33331040	50
2940419	1	0	0	34275684	50
2940420	1	0	0	35917545	50
2940421	1	0	0	33489266	50
2940422	1	0	0	33564663	50
2940423	1	0	0	33975846	50
2940424	1	0	0	34164506	50.5
2940425	1	0	0	33837860	50
2940426	1	0	0	34849926	49.5
2940427	1	0	0	33751973	50
2940428	1	0	0	33287624	50
2940429	1	0	0	33776036	50
2940430	1	0	0	35630518	49.5
2940431	1	0	0	34609756	50.5
2940432	1	0	0	35026519	50
2940433	1	0	0	33298868	50
2940434	1	0	0	35264879	50
2940435	1	0	0	33243559	50
2940436	1	0	0	35315504	49.5
2940437	1	0	0	35367792	49.5
2940438	1	0	0	33811123	50
2940439	1	0	0	34721428	50
2940440	1	0	0	35261291	50
2940441	1	0	0	31976459	47.5
2940442	1	0	0	32052293	47.5
2940443	1	0	0	32030737	47.5
2940444	1	0	0	32089604	47.5
2940445	1	0	0	31979780	47.5
2941322	1	0	0	2443609708	41
2942076	0	0	1		
2942622	0	0	1		
2942623	0	0	1		
2942624	0	0	1		
2942625	0	0	1		
2942638	0	0	1		
2942694	1	0	1	1158115963	41
2943075	1	0	0	304774525	33.5
2943159	1	0	0	52369862	33.5
2943199	1	0	0	27107994	51.5
2943258	1	0	0	1180038282	38.5
2943265	1	0	0	897961586	40.5
2943266	1	0	0	1687367240	41
2943267	1	0	0	1707705957	40.5
2943270	1	0	0	1003429108	40
2943275	1	0	0	1184462606	39.5
2943436	1	1	1	170509133	43.5
2943586	0	0	1		
2943952	0	0	1		
2944586	1	0	0	41625216	49
2944601	1	0	0	50176624	50
2944602	0	0	1		
2944687	1	0	1	53850941	47.5
2944688	1	0	1	53717313	48
2944689	1	0	1	50855644	47.5
2944690	1	0	1	57030630	48
2944691	1	0	1	53632273	47
2944692	1	0	1	55435790	48
2944693	1	0	1	51418708	47
2944694	1	0	1	50377314	47.5
2944695	1	0	1	55250482	48
2944696	1	0	1	50654656	47.5
2944697	1	0	1	50282765	47.5
2944721	0	0	1		
2944735	0	0	1		
2944749	0	0	1		
2944750	0	0	1		
2944893	1	0	1	53844257	47.5
2944894	1	0	1	55757330	48
2944895	1	0	1	51969275	47.5
2944898	1	0	0	1079221614	42
2945220	0	0	1		
2945631	0	0	1		
2945705	1	0	1	690465237	32.5
2945907	0	0	1		
2946127	0	0	1		
2946198	0	0	1		
2946269	0	0	1		
2946345	0	0	1		
2946428	0	0	1		
2946482	0	0	1		
2946512	1	0	0	2620359337	41
2946514	1	0	0	2634662356	40.5
2946515	1	0	0	2632804724	40.5
2946516	1	0	0	2636646398	40.5
2946517	1	0	0	2633776500	40.5
2946518	1	0	0	2633731340	40.5
2946519	1	0	0	2627435606	40.5
2946520	1	0	0	2616806434	40.5
2946521	1	0	0	2573126587	41
2946522	1	0	0	2580542609	41
2946653	1	0	0	18883474	59.5
2949038	1	0	0	32459018	53.5
2949039	1	0	0	38662062	53
2949040	1	0	0	30430446	51.5
2949211	0	0	1		
2949212	0	0	1		
2949268	1	0	0	29444740	52.5
2949269	0	0	1		
2949312	1	0	0	35180952	49
2949694	0	0	1		
2950008	1	0	0	51396422	45
2950134	0	0	1		
2950139	0	0	1		
2950422	1	0	0	679844523	38.5
2950499	1	0	0	16813695	36.5
2950500	1	0	0	22387378	45
2950501	1	0	0	21889493	42.5
2950502	1	0	0	21971188	42.5
2950503	1	0	0	49165953	58.5
2950504	1	0	0	49164141	58.5
2950505	1	0	0	48989798	58.5
2950506	1	0	0	48854855	58.5
2950507	1	0	0	48722126	58.5
2950508	1	0	0	47175374	58.5
2950509	1	0	0	48972920	58.5
2950510	1	0	0	44190222	58.5
2950511	1	0	0	23528208	59.5
2950512	1	0	0	23601379	59.5
2950513	1	0	0	23520207	59.5
2950514	1	0	0	50205479	36.5
2950567	0	0	1		
2950569	0	0	1		
2950572	0	0	1		
2950576	1	0	1	74454495	44
2950577	1	0	1	62270399	44
2950585	1	0	1	182164411	30.5
2950587	1	0	1	230526197	34.5
2950588	1	0	1	217946463	30
2950897	0	0	1		
2950980	1	0	0	42584329	49.5
2951238	0	0	1		
2951299	1	0	0	1076228586	39.5
2951361	1	0	0	48125938	51
2951362	1	0	0	47993716	51
2951364	0	0	1		
2951365	1	0	0	22557632	45
2951366	1	0	0	23420014	36
2951412	0	0	1		
2951413	0	0	1		
2951414	0	0	1		
2951415	0	0	1		
2951416	0	0	1		
2951417	0	0	1		
2951418	0	0	1		
2951419	0	0	1		
2951420	0	0	1		
2951421	0	0	1		
2951422	0	0	1		
2951423	0	0	1		
2951424	0	0	1		
2951425	0	0	1		
2951426	0	0	1		
2951427	0	0	1		
2951428	0	0	1		
2951429	0	0	1		
2951430	0	0	1		
2951431	0	0	1		
2951432	0	0	1		
2951433	0	0	1		
2951434	0	0	1		
2951435	0	0	1		
2951436	0	0	1		
2951437	0	0	1		
2951438	0	0	1		
2951439	0	0	1		
2951440	0	0	1		
2951441	0	0	1		
2951442	0	0	1		
2951443	0	0	1		
2951548	0	0	1		
2951550	0	0	1		
2951635	0	0	1		
2951723	1	0	0	32968512	52.5
2951802	0	0	1		
2951948	0	0	1		
2952307	0	0	1		
2952308	0	0	1		
2952309	0	0	1		
2952312	0	0	1		
2952313	0	0	1		
2952314	0	0	1		
2952315	0	0	1		
2952316	0	0	1		
2952317	0	0	1		
2952318	0	0	1		
2952319	0	0	1		
2952320	0	0	1		
2952321	0	0	1		
2952322	0	0	1		
2952323	0	0	1		
2952324	0	0	1		
2952325	0	0	1		
2952326	0	0	1		
2952327	0	0	1		
2952328	0	0	1		
2952329	0	0	1		
2952330	0	0	1		
2952331	0	0	1		
2952332	0	0	1		
2952333	0	0	1		
2952334	0	0	1		
2952335	0	0	1		
2952336	0	0	1		
2952337	0	0	1		
2952338	0	0	1		
2952339	0	0	1		
2952340	0	0	1		
2952341	0	0	1		
2952342	0	0	1		
2952344	0	0	1		
2952345	0	0	1		
2952346	0	0	1		
2952347	0	0	1		
2952348	0	0	1		
2952349	0	0	1		
2952350	0	0	1		
2952351	0	0	1		
2952352	0	0	1		
2952354	0	0	1		
2952509	1	0	0	2323175246	41.5
2952560	0	0	1		
2952620	0	0	1		
2952704	1	0	0	149677641	36.5
2953364	1	0	0	1108428804	42
2953424	1	0	0	1253303201	43
2953425	1	1	0	1115608669	42
2954185	0	0	1		
2954232	1	0	0	260248090	54
2954234	0	0	1		
2954289	0	0	1		
2954306	0	0	1		
2954484	0	0	1		
2954762	0	0	1		
2954774	1	0	0	37177651	52
2954793	0	0	1		
2954794	0	0	1		
2954795	0	0	1		
2954796	0	0	1		
2954835	1	1	0	49172478	50
2955197	0	0	1		
2955198	0	0	1		
2959342	0	0	1		
2959507	1	0	0	181416698	36.5
2959508	1	0	0	172982430	40
2961670	1	1	0	262970509	40
2961672	0	0	1		
2962107	0	0	1		
2962468	1	1	1	3075538138	41.5
2962500	0	0	1		
2962568	1	0	1	1096231457	42.5
2962635	1	1	0	43592913	66
2962637	1	1	1	30979897	51.5
2962643	0	0	1		
2962708	1	0	0	34836366	51
2962859	1	0	0	1926425113	41
2962918	1	0	0	82106268	46
2963347	0	0	1		
2963710	0	0	1		
2963716	0	0	1		
2963783	0	0	1		
2963851	0	0	1		
2963864	0	0	1		
2963890	1	0	0	33400178	51
2963941	1	0	0	51521781	31.5
2964567	1	0	0	1044617115	37
2964682	1	1	0	233219686	31
2964684	1	1	1	766976549	37.5
2964900	1	0	1	462303964	27.5
2966636	0	0	1		
2967106	0	0	1		
